GCXH,XZQHMC,KKMC,FXLX,GCSJ,HPZL,"SUBSTR(HPHM,1,4)||'***'",CLPPXH
320300108809625657,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:54,02,苏ALQ***,现代牌
320300108809627233,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 15:54,02,苏CQ3***,现代牌-伊兰特-2016_2018
320300108809631542,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 15:54,02,苏BY2***,现代牌-名图-2014_2016
320300108809632201,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 15:54,02,皖F10***,现代牌
320300108809650002,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 15:57,02,皖LH9***,现代牌
320300108809655318,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:58,02,苏CF9***,现代牌
320300108809661537,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 15:58,02,鲁QV2***,现代牌-名图-2017
320300108809668111,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 15:59,02,苏C62***,现代牌-名图-2014_2016
320300108809669506,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:00,02,苏C88***,现代牌
320300108809677825,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:00,02,苏C6X***,现代牌-IX35-2018
320300108809678741,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:01,02,苏CU8***,现代牌-伊兰特-2016_2018
320300108809681338,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:01,02,苏CV5***,现代牌-名图-2017
320300108809683377,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:01,02,苏C39***,现代牌-名图-2014_2016
320300108809687527,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 16:02,02,皖K32***,现代牌-伊兰特-2016_2018
320300108809694229,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:03,02,苏C37***,现代牌-IX35-2018
320300108809696380,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:03,52,冀4D5***,现代牌
320300108809695992,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:03,02,苏CD8***,现代牌-IX25-2017
320300108809701312,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:04,02,苏C92***,现代牌
320300108809704986,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:04,02,苏C8M***,猎豹牌
320300108809706462,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:05,02,苏CQ0***,现代牌
320300108809708614,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:05,02,苏CZ3***,现代牌-途胜-2019
320300108809719253,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:06,52,苏CD9***,现代牌-伊兰特-2016_2018
320300108809723193,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:07,02,苏C27***,现代牌
320300108809728678,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:07,02,苏GWG***,现代牌-名图-2014_2016
320300108809729628,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:07,02,苏B1L***,现代牌-伊兰特-2016_2018
320300108809729108,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:08,52,苏CDF***,现代牌
320300108809731938,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:08,52,BXD9***,猎豹牌
320300108809735769,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:08,02,苏CM5***,现代牌
320300108809739573,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 16:09,02,苏CJ5***,现代牌
320300108809741896,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:09,02,苏NMG***,现代牌-伊兰特-2016
320300108809742965,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:09,02,豫H0V***,猎豹牌-CS9-2017_2018
320300108809751111,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:10,02,皖L08***,现代牌
320300108809752770,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 16:11,02,苏CX9***,现代牌-瑞纳-2011
320300108809754626,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:11,02,苏A3Q***,现代牌
320300108809754232,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:11,02,苏A3Q***,现代牌
320300108809759229,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:11,02,苏CV9***,现代牌
320300108809760748,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:12,02,苏C06***,现代牌
320300108809760328,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:12,52,苏CDS***,猎豹牌
320300108809769593,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:13,02,苏CR1***,现代牌
320300108809774344,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:13,02,苏CV8***,现代牌-瑞纳-2011
320300108809781134,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:14,02,苏C89***,现代牌-名图-2014_2016
320300108809778671,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:14,02,苏CML***,现代牌
320300108809783764,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:14,02,苏CB7***,现代牌-名图-2017
320300108809792661,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:16,02,苏CW4***,现代牌-IX25-2017
320300108809792254,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:16,02,苏CW4***,现代牌-IX25-2017
320300108809793070,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:16,02,苏CW4***,现代牌-IX25-2017
320300108809793395,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:16,02,苏CW4***,现代牌-IX25-2017
320300108809793012,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:16,02,苏CW4***,现代牌-IX25-2017
320300108809801690,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:17,02,宁A12***,现代牌
320300108809801787,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 16:17,02,鲁Q55***,现代牌-伊兰特-2011_2016
320300108809807016,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 16:18,02,鲁Q2Y***,现代牌-悦纳-2016_2017
320300108809814690,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 16:18,02,苏C3N***,现代牌
320300108809815404,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:19,02,苏CG0***,现代牌-伊兰特-2016_2018
320300108809817685,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:19,52,冀5CD***,现代牌
320300108809832923,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:20,52,苏CFD***,现代牌-伊兰特-2016_2018
320300108809839125,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:22,02,川E66***,现代牌
320300108809841135,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:22,02,苏CW6***,现代牌-索纳塔-2009
320300108809846413,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:22,02,苏CZ0***,现代牌
320300108809846742,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:23,02,苏C68***,现代牌
320300108809858248,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:24,02,苏CMQ***,现代牌
320300108809860193,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:24,02,浙CP6***,现代牌
320300108809866667,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:25,02,苏E76***,现代牌
320300108809880187,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 16:27,02,苏G32***,现代牌-伊兰特-2016_2018
320300108809882305,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:27,02,苏CQ6***,现代牌
320300108809890305,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:28,52,苏CD0***,现代牌
320300108809890735,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:28,02,苏C0T***,现代牌-索纳塔-2018
320300108809891603,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:28,02,苏NBU***,现代牌-途胜-2015_2018
320300108809904949,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:29,02,苏N61***,现代牌-伊兰特-2011
320300108809906308,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:30,02,苏CN1***,现代牌-名图-2017
320300108809910491,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:30,02,苏C62***,现代牌-IX25-2015_2016
320300108809918656,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:31,02,苏CW2***,现代牌
320300108809920340,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:32,-,苏ED0***,现代牌
320300108809933162,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 16:33,02,苏CQ3***,现代牌-名图-2017
320300108809934411,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:33,02,苏CB7***,现代牌-途胜-2019
320300108809934220,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:33,02,苏CN2***,现代牌
320300108809936005,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:34,02,苏C19***,现代牌
320300108809937736,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:34,02,苏C10***,现代牌-悦纳-2016_2017
320300108809942649,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:34,02,苏CQ9***,现代牌
320300108809942707,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:34,02,苏CQ9***,现代牌-索纳塔-未知年款0
320300108809944502,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 16:35,02,鲁H78***,现代牌
320300108809951390,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 16:35,02,鲁D99***,现代牌
320300108809957738,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:36,02,苏C8T***,现代牌
320300108809957059,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:36,02,苏C29***,现代牌-IX25-2017
320300108809958166,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:36,02,苏CZ7***,现代牌
320300108809961070,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:37,02,苏CY6***,现代牌
320300108809960667,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:37,02,苏CG2***,现代牌-伊兰特-2016_2018
320300108809985172,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:39,02,苏CX2***,现代牌
320300108809985891,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 16:40,02,苏C50***,现代牌
320300108809987765,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 16:40,52,苏CDP***,猎豹牌-CS10-2016_2017
320300108809986670,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 16:40,02,鲁Q6P***,现代牌-索纳塔-2015_2017
320300108809994560,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:41,02,苏NA2***,现代牌-伊兰特-2016_2018
320300108809995602,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:41,02,苏CW8***,现代牌-伊兰特-2016
320300108809999346,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 16:41,02,苏C6F***,现代牌-途胜-2015_2018
320300108810000936,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:41,02,苏C68***,现代牌
320300108810004203,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 16:42,02,苏CQ3***,现代牌-名图-2017
320300108810015951,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:43,-,苏C07***,猎豹牌
320300108810015444,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 16:43,02,苏C18***,现代牌-伊兰特-2016_2018
320300108810016519,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 16:43,02,苏C59***,现代牌
320300108810017680,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:43,02,苏C09***,现代牌
320300108810036711,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:45,02,苏C18***,现代牌-菲斯塔-2019
320300108810033690,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 16:45,02,苏NJU***,现代牌
320300108810034628,铜山县,徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口,1,2023/12/1 16:45,02,苏CRX***,现代牌
320300108810037433,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:46,02,苏C38***,现代牌
320300108810036612,睢宁县,徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口,1,2023/12/1 16:46,02,皖L36***,现代牌
320300108810039483,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:46,02,鲁D08***,现代牌
320300108810042015,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:46,02,苏C30***,现代牌-逸行-2018
320300108810043739,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 16:47,02,苏CP7***,现代牌-名图-2017
320300108810050768,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:47,02,苏CL1***,现代牌-伊兰特-2016_2018
320300108810055201,新沂市,徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口,1,2023/12/1 16:48,02,苏A67***,现代牌-伊兰特-2008_2011
320300108810058122,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 16:48,02,鲁RA5***,现代牌
320300108810062055,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:49,02,苏C5D***,现代牌
320300108810069718,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:50,52,苏CD6***,现代牌
320300108810069119,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 16:50,02,苏C9Q***,现代牌
320300108810088091,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:52,02,苏C09***,现代牌
320300108810091494,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:52,02,苏G60***,现代牌-伊兰特-2008_2011
320300108810092982,睢宁县,徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口,2,2023/12/1 16:52,02,苏A53***,现代牌
320300108810106970,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 16:54,02,苏C00***,现代牌
320300108810107281,新沂市,徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口,1,2023/12/1 16:54,02,苏C70***,现代牌-瑞纳-2017
320300108810111716,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:55,02,苏CY7***,现代牌
320300108810129393,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 16:56,02,苏C15***,现代牌
320300108810130087,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 16:57,02,苏CV5***,现代牌-伊兰特-2016_2018
320300108810144883,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 16:58,02,苏C0V***,现代牌
